,topic_01,topic_02,topic_03,scenario_r2,evidence_r2
526,158,133,147,0.010430477882608313,0.007075357366479573
527,038,059,132,0.0027345899118791372,0.009887246454457599
528,014,011,090,0.0025239387273765512,0.01698860651995593
529,127,199,023,0.0033839547444450835,0.03893726012440679
530,075,123,072,0.026771365767668587,0.01661832153714482
531,025,044,029,0.02495898684665543,0.02792872725866924
532,106,118,171,0.001003981602684001,0.04651582647037267
533,071,054,110,0.009116473941429115,0.0012732831028121616
534,067,122,068,0.004778162702109956,0.001484257604045247
535,032,065,084,0.0016016893207558835,0.052300911508309955
536,105,155,156,0.041359950145906876,0.0065695394880331826
537,085,115,191,0.023920534553358963,0.014255320222250845
538,029,164,187,0.024941809329209863,0.06982486629418028
539,191,125,183,0.002724200678089206,0.005682781909279955
540,173,017,141,0.040123545135036576,0.10899153897604075
541,015,149,108,0.0012955595926285035,0.002149373563554602
542,032,122,168,0.0011838245909868705,0.0011536776963647632
543,187,050,189,0.007828013010172219,0.07219008266961036
544,054,023,079,0.010372633692243727,0.0656837057250036
545,074,199,182,0.009643089886510081,0.004011059932300776
546,007,114,136,0.003743054502626131,0.03550399963079831
547,019,089,017,0.001963151277841968,0.04936993134753531
548,196,067,198,0.005413947855021806,0.0010477032665231478
549,063,129,124,0.009619685922321763,0.005757886960851111
550,047,125,133,0.0008522136011370751,0.026937319845362406
551,195,185,039,0.018350563218943128,0.01168969240705131
552,064,185,022,0.0079452095461795,0.0077048489428619416
553,171,038,062,0.0011977804480343135,0.07884132789655418
554,087,062,184,0.012496214265009131,0.01388470327279534
555,083,120,196,0.014668361937454688,0.1469696103940178
556,074,156,016,0.006864673239595498,0.0046681931235017515
557,113,134,160,0.008991845414317967,0.07147773984503869
558,099,047,050,0.0012095602207224943,0.027115809416602743
559,018,153,014,0.001946040253444692,0.012577176653388755
560,174,035,012,0.0019885090977003195,0.006849223483578304
561,167,037,143,0.002036622694460477,0.006609857400316499
562,195,031,121,0.019351401038776972,0.009388004888236101
563,092,087,033,0.004868947482935093,0.017985844647721905
564,036,044,102,0.017389184237776467,0.022128918973264522
565,078,049,194,0.005194035845039635,0.00105638565356303
566,050,065,178,0.004979009654256017,0.05328074322829557
567,149,133,013,0.007199923197240055,0.005339318516153213
568,141,115,073,0.03179028019058017,0.0437315410442396
569,070,026,185,0.006046326273807967,0.005692795590904964
570,069,142,097,0.005365288931285517,0.008469657850611823
571,158,116,068,0.007342462411323969,0.03368120604726699
572,017,080,164,0.010436514625118964,0.03542463299514864
573,031,098,108,0.012255590426944574,0.016191374262624403
574,088,057,097,0.006426406771463,0.025908076445907535
575,013,091,023,0.00990850057262127,0.08316058381967972
576,099,056,047,0.0036937433041600576,0.0004147082752448128
577,163,146,160,0.025177067303308265,0.05767680208934012
578,057,077,109,0.0028220967000083252,0.006154274501305679
579,117,031,045,0.007363175582290382,0.0028086115011111135
580,146,098,025,0.02604713038876283,0.05605296271502147
581,056,099,173,0.0036937433041600576,0.0004147082752448128
582,039,114,183,0.003843830093603229,0.02777700700674124
583,058,013,188,0.0010127485448278017,0.005806138182733789
584,181,142,072,0.012863662035395573,0.008469780337239552
585,016,035,043,0.001140105687311821,0.006243011436162016
586,078,151,166,0.01180826304696736,0.02421216782418567
587,129,088,167,0.01438300255670144,0.02398346873891133
588,185,124,041,0.00801742828415053,0.015498649436454404
589,168,006,061,0.002916702915455538,0.005323010764560321
590,049,076,122,0.004682304147313188,0.0021431320719483837
591,171,084,106,0.001162283796842245,0.08012576878295818
592,043,064,061,0.008368581332082514,0.029304001240973543
593,130,063,129,0.0031548602386611835,0.010081809190792601
594,006,199,190,0.0033019746348924572,0.0008458450901801529
595,130,049,034,0.0023872847385942864,0.007938271709683309
596,144,109,155,0.005827771065507137,0.031398915851859166
597,055,069,062,0.007167483557142806,0.04537273101018957
598,059,048,167,0.0027654698164403246,0.023296860499706806
599,155,103,134,0.038322291452612456,0.008273500192373717
600,025,159,024,0.02045388892597333,0.02164534621290337
601,132,015,094,0.0021392347859474636,0.012972151954519617
602,089,042,140,0.0015269849752785891,0.04510289864719286
603,003,127,166,0.0009545537434594298,0.07608324053573923
604,191,183,108,0.0028671244772142668,0.008120459646220657
605,032,176,079,0.003714440952542364,0.0004163081443345762
606,062,136,153,0.017562196476482717,0.026803488280328747
607,163,174,015,0.011746863377773642,0.021727233747219188
608,003,008,005,0.0049366018051071325,0.06956089910089247
609,069,091,166,0.011041381035242881,0.08599149905891867
610,164,006,143,0.015279958910937474,0.06707131554643964
611,044,152,109,0.01719783624604576,0.022828674704521212
612,122,058,022,0.00045115333575906913,0.003466064958498105
613,060,073,059,0.01535133294990132,0.013436914208092787
614,108,031,023,0.0026721205400758175,0.03124670768968607
615,066,015,077,0.006386071653205261,0.000927745910559552
616,079,076,187,0.01480068945439672,0.015324521228885835
617,060,144,039,0.005461814442148105,0.019253511088664133
618,183,016,130,0.0011663550054168415,0.0012083533789797318
619,134,106,084,0.008134069545487232,0.07596147485303206
620,070,174,062,0.007198935526539163,0.00679459947315153
621,040,026,006,0.0036924458569760343,0.0031073384200993592
622,198,196,129,0.00481490153110864,0.005805609598852457
623,012,075,067,0.010111674338825205,-7.517566332992942e-06
624,022,087,039,0.012561555935953539,0.08256196122153692
625,082,016,106,0.007705083459681017,0.012406502229163174
626,156,034,121,0.014648296904457236,0.04252402144104028
627,109,147,131,0.004129105304991554,0.021328335567339485
628,092,182,097,0.003733959553017363,0.020111331693535517
629,053,161,021,0.008747628751305414,0.0704674667865488
630,166,113,091,0.009185573283297721,0.006437159413777871
631,104,012,007,0.009639015626727976,3.9172009040577827e-05
632,034,077,173,0.016499682679464223,0.04235869564899164
633,142,038,155,0.004054239966016282,0.004589267354621951
634,041,066,136,0.006554452725763715,0.0012927393857161684
635,153,103,060,0.00043010967458956273,0.006828759448824107
636,169,190,173,0.004336498008328804,0.017535821857328604
637,122,077,057,0.0010198396986922376,0.0031276592004974013
638,182,196,101,0.00244182310119756,0.0064859863029920195
639,031,140,160,0.002915071381594414,0.0015697941528551862
640,156,144,176,0.0026691209179396935,0.017368534734995666
641,191,147,046,0.0029262003051664376,0.008333371449589455
642,196,125,151,0.0021025432035037817,8.023852430383283e-05
643,038,047,025,0.000788757896742931,0.027183471101462686
644,054,131,167,0.01116824509360137,0.00314708727687385
645,063,176,052,0.0036176960016437443,0.004858160601532213
646,176,069,189,0.004186646752695422,0.004417760004243654
647,130,170,149,0.005059555886459566,0.02389194431354158
648,183,072,043,0.0018618239761869493,0.06469276712180116
649,022,084,156,0.011633922443222589,0.07909505944995954
650,033,192,114,0.01902974720942152,0.017625368887913218
651,161,040,129,0.0034750502011690054,0.005994788006372098
652,044,057,021,0.020401271223729145,0.021982796409137584
653,130,117,059,0.006364885583297841,0.013402793407043867
654,118,042,027,0.0014853032096163732,0.04291643530714395
655,161,199,144,0.0033299716360388754,0.005372775020290987
656,133,137,072,0.006769407878875255,0.004848203421807917
657,000,077,069,0.0018328118662863657,0.008032403484137918
658,120,063,015,0.015199090554302241,0.14257647868392187
659,167,012,025,0.004863638579278073,0.0002495775250046517
660,080,175,027,0.0007580698881990422,0.0174151753509878
661,098,144,077,0.01199936734410878,0.026645852810707416
662,085,081,031,0.003030510415549248,0.012612816623692624
663,067,115,110,0.026318123638241375,0.00874706352540855
664,134,066,031,0.009653072619051684,0.08389652337999876
665,184,110,118,0.0025791207173481157,0.030500223919566083
666,079,159,106,0.00963263641983847,0.0169146797397155
667,193,129,061,0.012365443809332133,0.008500389915030881
668,090,057,132,0.0022250355294262114,0.004254417085876372
669,156,140,178,0.00035641416513898516,0.0036643205061561712
670,050,147,097,0.00500517076790441,0.0028123998054008226
671,011,088,022,0.007797993936181857,0.03646162539092246
672,001,039,038,0.011461257841764105,0.0012821083311089776
673,064,137,061,0.008237867706262447,0.006098581387035007
674,147,023,184,0.0024061785715483452,0.06626653734662513
675,185,060,068,0.005352227048592395,0.010551194057019875
676,022,115,161,0.029448657986177018,0.07926397777459948
677,147,019,048,0.0025057028364176004,0.010195244070872245
678,174,037,098,0.003482140390550059,0.007842510832283267
679,185,043,080,0.002943967890809862,0.03217861871566363
680,136,195,007,0.02248959681137419,0.025685064693894977
681,177,057,024,0.0023285515845699045,0.004957091482997722
682,115,027,195,0.02271196548025156,0.014683647046339177
683,105,134,181,0.01929161644940247,0.07743933272779746
684,018,003,073,0.002039149360986814,0.0718997892929848
685,113,089,023,0.001279370964607951,0.04430534842904443
686,142,121,163,0.005891604618358803,0.008825072334151418
687,044,169,051,0.01754190049359694,0.03398415331450455
688,166,074,057,0.014414836708845136,0.0084087486760559
689,173,069,134,0.0328967902316587,0.08445296165525085
690,193,039,147,0.0032319846902046923,0.008127772129666089
691,143,114,136,0.011842889645079624,0.02823092108752867
692,056,082,164,0.008907703709119308,0.011405559430189949
693,075,053,041,0.011880214670430655,0.06615848065625829
694,072,082,005,0.00923165099704204,0.06989088611633332
695,160,069,120,0.0015016553156104173,0.004446480974825251
696,166,120,013,0.016504175644861396,0.1428102532204627
697,050,026,049,0.004993897835853134,0.0013096174392126514
698,004,142,044,0.0040409628085184,0.021005531938209754
699,114,032,055,0.004899687353078552,0.02834869580825572
700,012,146,064,0.02340711224737746,0.048679902200765124
701,103,125,082,0.00011196252955525399,0.0034275409484089137
702,183,041,166,0.0018456599557578057,0.002315860059619035
703,185,017,156,0.011976395077538005,0.036466909594629726
704,199,081,123,0.0031064983597016704,0.004812696830804097
705,082,157,085,0.04710967933372956,0.18002791695670373
706,029,005,089,0.014736318546995864,0.007256952402867944
707,107,141,131,0.011017673543059048,0.04722765423888209
708,105,080,041,0.0072373786840556065,0.0038549846149582567
709,136,115,143,0.030729503924534107,0.027885185017063607
710,049,054,067,0.008992469155756688,0.0019148648073622487
711,081,185,012,0.0025125256655466055,0.00936204463914303
712,026,058,051,0.0009002701883891184,0.0031031550138005404
713,102,115,039,0.02829798439890252,0.028472004526991057
714,011,157,060,0.04552180218222823,0.17415565045668024
715,140,123,163,0.02343049845317846,0.01760970925758587
716,115,050,107,0.026809683187639655,0.008588110875092148
717,184,079,045,0.010189888705668726,0.016460587374547475
718,144,019,046,0.004621111203177097,0.022733379188868974
719,058,052,079,0.0005772181696783729,0.0383482522851426
720,044,151,011,0.020911839433796264,0.03624509507455431
721,061,187,114,0.004720545785789398,0.07221184629987965
722,071,006,018,0.0002112699206584523,-5.131930572277454e-06
723,075,067,037,0.010331605802893495,0.0009818252334430344
724,060,184,003,0.0032887110141526232,0.00704993044359159
725,101,125,129,0.016816374908157905,0.09087385557345862
726,043,069,072,0.001803878183915475,0.03348793369983438
727,081,165,059,0.0013766226521390035,0.004700258858227557
728,021,151,168,0.010644109075416908,0.027136713639274945
729,065,198,187,0.0035148022094558806,0.05396681192762631
730,040,038,114,0.0032125157433990914,0.0034888276734955648
731,033,129,013,0.02317065010262176,0.008676460277339038
732,050,080,108,0.004682002155693921,0.004499541597074219
733,040,124,132,0.009079853858464215,0.014512958997898728
734,098,159,115,0.010865033406922353,0.01783731453330406
735,038,007,101,3.8027522209604925e-05,0.00981812984922914
736,091,088,114,0.013613548601839609,0.09895510568920551
737,022,187,192,0.013436087861517954,0.14177605801334792
738,190,032,060,0.0046533705324869334,0.0009366510518145077
739,150,047,024,0.015422218384266717,0.0438518355789409
740,006,194,087,0.00250302486456766,0.0006647040771003976
741,138,008,123,0.00582947831451508,0.01617834331371737
742,088,065,044,0.005090318024752127,0.06841435208105096
743,090,173,033,0.03384647609403746,0.08092697031068785
744,116,007,137,0.003763188886214519,0.04175112695117189
745,033,092,109,0.021082686717349697,0.025074914025621897
746,105,103,054,0.007629084471450054,0.004462368571420794
747,035,143,066,0.008224094610077448,0.006797320849897037
748,011,036,084,0.0025349944339485564,0.016813080742366537
749,078,160,006,0.00517369547205726,0.00047702449903386235
750,017,039,055,0.010471719345691133,0.033993137220124425
751,166,050,101,0.013587005864874158,0.0066035759465910004
752,133,127,067,0.007074983956640524,0.04078376019986463
753,049,113,142,0.0011962502843350098,0.0014344716915939415
754,036,012,192,0.004795314522122007,0.0016435680013937581
755,091,016,059,0.012222223550153344,0.09121942770747937
756,013,049,143,0.0002690662495143936,0.0013480246736494728
757,085,160,039,0.0029439808216100705,0.00874856427467341
758,056,193,133,0.005356132770183986,0.00801105925892076
759,137,051,151,0.008807063739325272,0.009694484273451875
760,000,076,150,0.005324250223282312,0.0071543678886037965
761,134,054,000,0.021207253854939268,0.07925040459691479
762,082,042,129,0.007858457234312555,0.012996645471647805
763,103,076,155,0.004833004484963155,0.004761288763681759
764,080,156,072,0.00013840230219219762,0.0050442881618638635
765,017,048,131,0.010862633454907122,0.042975801270561664
766,018,056,075,0.004247736041260053,0.010709785342372324
767,122,143,040,0.007958308687701643,0.0013484838861893556
768,173,026,122,0.03231818472090464,0.08127429267815223
769,012,048,068,0.004772304935754312,0.01558957650269066
770,143,077,163,0.007754182688643585,0.0031373918411484736
771,161,082,017,0.007774074148293453,0.016673151942673936
772,061,018,097,0.0031074873300975803,0.011458597148054195
773,006,155,129,0.0378635741752118,0.00559954791455497
774,153,160,084,0.0004208317127561978,0.0035834853008104295
775,181,051,034,0.017261121096004306,0.012921454544831401
776,113,109,114,0.004360796383285348,0.020208237531448514
777,054,005,118,0.012060050311214487,0.002066239356301569
778,023,115,074,0.025843331210905096,0.07664179281878969
779,065,110,076,0.0027667093895865635,0.07444557293669407
