,topic_01,topic_02,topic_03,evidence_r2
3784,123,166,023,0.04109177927486585
3785,074,183,092,0.008359924698653987
3786,088,178,155,0.03016349210296898
3787,101,190,199,0.03770637674167043
3788,190,178,037,0.010242270667126463
3789,007,088,015,0.02296602063623765
3790,004,024,031,0.03751006482189012
3791,173,044,148,0.015918346980987153
3792,062,077,007,0.020598241527637562
3793,124,167,035,0.028421385314635783
3794,045,060,094,0.036931616235312714
3795,018,182,115,0.015687105124690848
3796,097,077,144,0.014854373223317174
3797,178,063,130,0.010193229233744439
3798,068,109,130,0.010668649432756472
3799,142,104,022,0.004836500504962982
3800,193,199,185,0.039338487112647424
3801,178,078,195,0.02608222265408433
3802,025,069,094,0.0148227714494793
3803,025,064,151,0.022498216257227366
3804,178,119,129,0.01835923646948634
3805,132,172,004,0.031091075976310667
3806,043,075,104,0.023033266688412102
3807,142,122,023,0.03962752929266433
3808,094,151,175,0.026453067286844267
3809,039,043,079,0.02186056951426396
3810,132,017,151,0.02303573781077506
3811,077,165,174,0.012994633148464052
3812,102,046,087,0.022676707330167023
3813,159,082,192,0.0024732248103320753
3814,023,192,041,0.039109971105795616
3815,024,057,173,0.02897323314957223
3816,051,142,121,0.026829168952319904
3817,023,116,043,0.052290285884518006
3818,198,041,047,0.023723519631152157
3819,091,178,170,0.04192180512271759
3820,171,189,037,0.006553760661909713
3821,199,190,107,0.009049093669639463
3822,190,125,191,0.003746843921940579
3823,108,149,105,0.018341782363512804
3824,012,146,114,0.0194035493610748
3825,036,090,079,0.004212726602011885
3826,131,063,052,0.001566600041404409
3827,049,001,037,0.018888033002932625
3828,182,175,118,0.016468868422761296
3829,120,096,124,0.013215026697799503
3830,047,080,065,0.04320784433239688
3831,016,141,039,0.015014883363826281
3832,080,014,146,0.020110754671094133
3833,167,040,129,0.028396505854891507
3834,149,117,066,0.018529452921893674
3835,048,033,066,0.028821918159754656
3836,152,103,115,0.013288168021694857
3837,057,125,153,0.005854495089151812
3838,149,053,173,0.03583788845838398
3839,167,060,137,0.031420059470388395
3840,091,034,159,0.030393721235116633
3841,023,069,163,0.05291795942288413
3842,079,084,170,0.01926649631123223
3843,152,067,029,0.017688645128685843
3844,189,163,033,0.025673203405153777
3845,034,191,037,0.019620747675445083
3846,170,055,078,0.03055961247182093
3847,199,190,027,0.009055468009293133
3848,140,005,172,0.024455147701612168
3849,065,167,133,0.04599091810088074
3850,005,184,072,0.06211676247176856
3851,067,023,183,0.038445759204863705
3852,098,134,136,0.014469213853687601
3853,044,003,156,0.03086898082124867
3854,141,121,079,0.035295001871099574
3855,084,082,108,0.002603453284853341
3856,077,105,062,0.015541133310287392
3857,060,109,155,0.013564839059801881
3858,147,005,155,0.01012584897491442
3859,047,187,148,0.02161667885933083
3860,014,059,115,0.008092070659747375
3861,196,138,143,0.010463637190292308
3862,103,134,151,0.029037356465230757
3863,039,110,167,0.03259716475949459
3864,107,019,110,0.020089705269008995
3865,119,084,182,0.014804074178553561
3866,176,127,198,0.02599454541205759
3867,022,040,067,0.010322670227770891
3868,188,092,060,0.009298258258480296
3869,110,027,114,0.011714451242540669
3870,131,146,058,0.02526137965428943
3871,120,060,027,0.011320785243085996
3872,141,066,169,0.020799744178989554
3873,012,123,068,0.01152049427113011
3874,059,161,073,0.02208366077278512
3875,164,069,053,0.024198873802700915
3876,074,070,035,0.009629467727795382
3877,110,130,013,0.03944618820758661
3878,195,104,051,0.01103333393213779
3879,147,062,133,0.016307361997075054
3880,038,019,097,0.03696724602110402
3881,081,151,143,0.02102877022516103
3882,194,025,134,0.007122905589854955
3883,037,194,131,0.0009171310668618649
3884,164,161,107,0.017471417666149458
3885,070,175,146,0.013307027980988928
3886,031,109,148,0.012535100917110409
3887,130,016,007,0.0037474320539362393
3888,034,067,184,0.016307672313589427
3889,199,119,049,0.018158443725586726
3890,069,107,032,0.0044898405863140756
3891,033,088,035,0.031085506917321704
3892,105,115,103,0.02053302214101782
3893,153,017,130,0.012177712256572493
3894,127,113,008,0.0162689218813179
3895,077,173,008,0.0033708953375576334
3896,101,025,053,0.0422522082270822
3897,036,085,017,0.013554186613403574
3898,117,000,149,0.01841269489626185
3899,102,134,169,0.013923782096817772
3900,190,130,077,0.0004490651503253895
3901,194,026,152,0.002313745587895877
3902,052,182,198,0.013270387288291996
3903,130,136,051,0.007101903151687461
3904,153,146,001,0.024593267834598365
3905,189,137,037,0.010301712702832422
3906,120,089,090,0.029273825266650122
3907,153,091,174,0.02865114008290337
3908,189,067,101,0.0369216844899215
3909,026,070,091,0.02206574250760307
3910,026,074,122,0.0029926544619741646
3911,008,050,091,0.022054653552681103
3912,129,029,006,0.025110687950131938
3913,055,075,114,0.019708388592512338
3914,085,003,069,0.029766068636189247
3915,163,000,076,0.022925595592139247
3916,062,194,053,0.031678789979380007
3917,044,005,017,0.025939410417120223
3918,109,082,090,0.014459707114806264
3919,176,024,101,0.04954618792970611
3920,006,134,076,0.011753328511224015
3921,063,169,022,0.008148415224753847
3922,069,116,076,0.018484575768537792
3923,106,149,168,0.019294618978537792
3924,189,016,143,0.007755846838522817
3925,156,036,047,0.018334003578464153
3926,029,199,099,0.02594134267507575
3927,077,191,069,0.006843596139846864
3928,032,199,036,0.009802935096955623
3929,096,015,105,0.009351075026594824
3930,005,063,084,0.01054479337968095
3931,011,055,040,0.015805738086811516
3932,087,001,199,0.028603831260621493
3933,189,105,036,0.008966732113306009
3934,038,078,134,0.03137637391139381
3935,155,014,170,0.022606733629385478
3936,015,013,018,0.03264550325263271
3937,023,198,037,0.045368153676120904
3938,114,083,131,0.006698079018495173
3939,107,155,106,0.0039411696390639905
3940,090,034,094,0.026627791050754968
3941,058,166,082,0.02967311515028548
3942,114,176,073,0.02355078633738661
3943,097,040,124,0.0150396317244188
3944,177,158,116,0.02979092128757299
3945,164,012,076,0.008706109512026883
3946,077,064,117,0.013071532998104818
3947,103,084,047,0.02405204840508024
3948,113,038,169,0.019620949685522637
3949,178,079,104,0.01047464199994319
3950,049,149,181,0.017845310235557132
3951,091,049,004,0.03091801952108053
3952,153,157,161,0.032316420095603204
3953,045,138,032,0.03289725437741242
3954,141,036,188,0.015075652057100708
3955,074,153,138,0.006335634894862219
3956,096,031,024,0.026302156435111912
3957,166,124,178,0.010833535512282721
3958,122,124,082,0.0038799863330741813
3959,183,170,029,0.028115785591532272
3960,062,091,163,0.04296642792052541
3961,144,150,087,0.02904370455398786
3962,058,140,196,0.02781040347467434
3963,107,147,134,0.005316943362868587
3964,076,108,032,0.001787061600842299
3965,131,087,032,0.020874049954560103
3966,059,097,081,0.016122513445229192
3967,076,015,003,0.02699103754635479
3968,107,184,019,0.015027354400916293
3969,068,142,106,0.0016778031773652113
3970,178,120,143,0.031550397276194575
3971,050,157,191,0.01888095942095991
3972,094,039,067,0.015269378827234448
3973,017,027,164,0.010331546781134682
3974,008,037,035,0.007913023243047657
3975,113,176,167,0.03310241668400704
3976,143,083,176,0.015832434100068626
3977,161,171,181,0.01740907449227147
3978,107,113,138,0.0006472968474244833
3979,087,055,108,0.027785021056368375
3980,027,130,068,0.0009845487114464868
3981,159,123,073,0.013377884224277548
3982,171,168,113,0.006582146125027388
3983,077,192,165,0.008071849783921392
3984,132,007,185,0.01071156545775509
3985,191,037,150,0.021896470915214516
3986,133,156,121,0.029633218731132005
3987,090,016,122,0.004039688386939799
3988,076,012,035,0.012627167701200204
3989,136,092,007,0.01669641932000132
3990,065,070,136,0.03170351866379828
3991,051,049,073,0.009657944770136928
3992,021,113,041,0.018531570992724178
3993,108,087,153,0.0216955811349272
3994,160,115,181,0.00800464749886931
3995,049,107,183,0.00440895786159301
3996,138,000,007,0.007247945398630162
3997,163,127,113,0.026577999418980425
3998,074,031,053,0.023907867148664663
3999,015,063,195,0.013201542790761911
4000,129,061,198,0.012364566905409435
4001,148,155,198,0.016316522538813216
4002,151,015,172,0.02715946864257124
4003,003,049,150,0.04122259996349131
4004,017,147,076,0.008283119502784264
4005,137,017,040,0.015144046696631386
4006,167,192,142,0.026405992928090094
4007,012,185,036,0.009927075078996817
4008,132,013,058,0.04224483817924318
4009,051,167,039,0.025033499752263544
4010,117,067,073,0.01710300440865986
4011,096,116,075,0.023309161793641398
4012,178,149,065,0.044838975608566534
4013,195,072,163,0.06680358810501119
4014,174,138,058,0.02774282923855964
4015,106,132,081,0.001638959482538227
4016,153,191,138,0.008204026274851062
4017,199,106,012,0.010856635790389868
4018,040,083,049,0.0094277050053021
4019,094,007,033,0.023825987717424058
4020,013,089,021,0.04654087501109583
4021,105,107,042,0.008932973302278158
4022,048,034,052,0.03803039811626674
4023,198,071,120,0.018495237912831364
4024,059,104,156,0.008825231615817608
4025,149,084,054,0.016593641292372507
4026,115,021,032,0.02644309407784018
4027,058,122,090,0.02561743343248224
4028,003,164,134,0.034436299782547475
4029,046,138,199,0.008430459165058024
4030,187,047,146,0.027025471673501333
4031,152,184,171,0.001252416407825807
4032,052,123,015,0.008576496704014058
4033,003,190,161,0.03187079795787695
4034,041,089,132,0.012569512085306433
4035,159,125,090,0.0032716652512485567
4036,035,034,151,0.033490099484985936
4037,069,018,194,0.008232918417108714
4038,161,118,116,0.031973071238251216
4039,062,117,054,0.02169904426566238
4040,156,173,113,0.007969634723131724
4041,051,021,031,0.018636213882053942
4042,122,102,185,0.011684750119541287
4043,114,037,176,0.020233786181523605
4044,071,050,005,0.010573916750372891
4045,161,016,046,0.014370840691723452
4046,190,064,151,0.02235257196788687
4047,104,099,143,0.010144297795203983
4048,034,047,032,0.03059946820876913
4049,087,103,059,0.03251113025172825
4050,181,053,097,0.03138798525908648
4051,110,133,136,0.011504855424387173
4052,057,122,136,0.00870146241385672
4053,053,103,039,0.02719199479765022
4054,000,022,006,0.01250185110859181
4055,015,024,029,0.029614913564879664
4056,075,165,191,0.016822873208168998
4057,196,074,015,0.013348994478915799
4058,070,016,074,0.0024432044938886843
4059,040,059,022,0.014102513125455962
4060,168,181,033,0.01679657149413627
4061,114,168,018,0.014550061250838575
4062,066,105,051,0.008506398005294291
4063,161,094,120,0.03889204047075734
4064,049,055,083,0.010818255242635688
4065,048,012,024,0.04097068063093634
4066,014,049,003,0.029473463385689236
4067,070,027,054,0.007815481891265241
4068,016,117,199,0.013590894646525964
4069,099,034,091,0.03612033136763071
4070,065,019,043,0.050926377838168
4071,043,165,134,0.03290792663846298
4072,027,066,105,0.009273991519209601
4073,060,049,023,0.04011611248538183
4074,071,081,055,0.009173382684437459
4075,148,174,119,0.014823931772711352
4076,191,121,067,0.02983370961801024
4077,181,150,072,0.06627530297235018
4078,099,071,017,0.013629033858095663
4079,063,077,124,0.0016297652454541067
4080,152,001,114,0.023338617690059515
4081,148,039,065,0.032057776522162795
4082,048,170,015,0.03813675097689939
4083,073,098,061,0.01598886394411625
4084,038,003,107,0.034381223037353914
4085,007,024,157,0.03776011796254386
4086,102,096,069,0.009691337732948169
4087,109,055,047,0.029024341381565066
4088,043,054,071,0.022692015163287227
4089,007,155,056,0.031316738465228866
4090,121,090,024,0.04375449651559371
4091,150,189,066,0.022238151863343547
4092,024,062,080,0.033919661610899765
4093,142,034,013,0.04466238540702183
4094,187,167,045,0.05984273969717968
4095,021,036,121,0.03560269903826985
4096,168,103,198,0.01682178617854313
4097,065,012,073,0.035787487032839294
4098,080,007,170,0.02922229829197165
4099,184,170,059,0.023312358718094783
4100,005,167,188,0.034151286643348544
4101,059,121,155,0.039033549931613676
4102,043,042,104,0.02131723871350999
4103,045,046,061,0.03903259864615827
4104,099,153,150,0.025054792031464657
4105,110,016,155,0.007858418676477519
4106,052,165,024,0.03364758020041947
4107,081,122,171,0.0017697707032996446
4108,138,142,049,0.0058181923425466575
4109,098,187,178,0.02020816283842819
4110,147,063,187,0.007477067384252023
4111,070,120,169,0.014527544592619956
4112,164,129,122,0.004940280277364817
4113,037,116,063,0.017008536054906043
4114,054,191,047,0.027132569856396893
4115,026,122,018,0.006637091484850921
4116,022,037,140,0.0067429422850768805
4117,096,137,098,0.011891422830694443
4118,050,024,029,0.02906851922456455
4119,071,065,196,0.03482804665636585
4120,025,074,094,0.015652372369481582
4121,094,018,038,0.02888327040295302
4122,068,123,133,0.006760480100881261
4123,005,136,048,0.03759529197815392
4124,125,173,084,0.0032113720419868486
4125,120,050,078,0.02368908601073305
4126,150,191,094,0.027780582003470555
4127,118,167,032,0.03693276192981265
4128,072,166,056,0.06635263086718046
4129,089,046,037,0.012226806630025178
4130,085,120,044,0.02990786218484698
4131,153,049,077,0.007369897007506343
4132,199,131,119,0.017316757701682728
4133,134,031,196,0.017091792466647826
4134,088,109,087,0.03938220862727404
4135,090,053,022,0.02656221395780667
4136,050,121,088,0.03966359784398954
4137,033,048,047,0.030763560413686775
4138,169,151,127,0.026427384383257646
4139,007,129,097,0.016884325686385426
4140,113,039,190,0.004245413776113538
4141,163,185,142,0.02392455493809531
4142,117,127,001,0.02751878454073442
4143,103,026,177,0.01609449229642257
4144,157,143,122,0.022928363900531767
4145,072,077,143,0.06313584336284439
4146,098,083,127,0.01615414928504233
4147,119,025,182,0.014329726745281435
4148,146,011,055,0.019502793021450082
4149,170,158,089,0.03247185968790012
4150,013,026,181,0.03376746185942503
4151,024,143,097,0.03042202226599855
4152,072,157,024,0.0724956254060336
4153,149,033,051,0.01784938246451717
4154,075,116,191,0.02683899630332698
4155,146,025,107,0.012573439959605692
4156,187,146,003,0.034598323164166334
4157,198,054,195,0.01944819420749766
4158,025,024,058,0.039206501312960995
4159,079,110,016,0.00617935778970824
4160,181,153,129,0.00598057497619453
4161,019,184,072,0.06853033623119786
4162,072,075,167,0.07385284165838546
4163,090,065,124,0.030989095104205444
4164,069,138,036,0.0032718927724720848
4165,074,042,157,0.026087785723279633
4166,019,041,035,0.022880869070772802
4167,185,129,008,0.006073535342803971
4168,117,073,088,0.03705966563442309
4169,071,171,108,0.0018681347803662929
4170,074,092,173,0.010850130856861373
4171,088,114,004,0.036777344145179414
4172,024,003,054,0.03696725061037276
4173,190,078,124,0.016132593014137164
4174,034,008,067,0.016110442496460764
4175,182,068,198,0.01290835283302294
4176,138,144,090,0.007343805973282103
4177,153,107,156,0.008810528929742323
4178,077,178,039,0.012095770149781138
4179,073,025,050,0.008375324898899583
4180,194,114,069,0.010013831144550234
4181,098,176,188,0.018381313793221277
4182,103,073,061,0.01894462113006945
4183,155,055,185,0.01731680987966533
4184,136,032,102,0.013399040005249607
4185,157,082,137,0.028934370335143345
4186,008,146,025,0.01331305498308577
4187,150,060,176,0.02853616960601224
4188,089,099,067,0.017598322162674096
4189,118,001,161,0.03254783101142866
4190,067,173,090,0.006984112161978029
4191,039,015,123,0.010084625299544236
4192,022,165,073,0.017791573630508983
4193,015,011,036,0.005760912372538396
4194,090,104,049,0.006431683480499384
4195,134,061,071,0.012449799805205441
4196,155,193,082,0.02344216644183139
4197,176,057,088,0.029147990628363707
4198,042,195,073,0.019231065334594843
4199,159,192,109,0.01242070048503563
4200,055,005,067,0.018653092935369542
4201,199,039,045,0.034842322063204145
4202,019,063,049,0.017895053113042292
4203,132,196,087,0.021415291135366665
4204,157,192,008,0.018293172328908813
4205,120,177,194,0.02107520726079204
4206,171,007,109,0.012425660604263311
4207,019,165,157,0.03354372557055585
4208,114,185,008,0.012756995290868267
4209,075,156,037,0.010381575207764726
4210,066,115,189,0.018908362588930583
4211,133,072,190,0.06261170912733705
4212,138,066,083,0.006624309057251421
4213,084,171,127,0.014761814210482727
4214,099,190,039,0.010347932839989471
4215,071,189,170,0.022295602479123988
4216,146,078,183,0.019985830291225137
4217,107,134,025,0.007080493362434215
4218,047,125,178,0.024884022544651052
4219,077,177,121,0.031356749615057855
4220,165,015,068,0.012635187154927507
4221,082,193,141,0.03207717248761721
4222,015,113,064,0.003652460241551525
4223,113,069,082,0.004805192088042531
4224,078,103,008,0.017945025709592777
4225,116,170,113,0.03048673361403542
4226,151,105,077,0.020977878428038
4227,173,019,134,0.019269696623600674
4228,048,142,192,0.0319878513351014
4229,039,131,106,0.0032504973024628514
4230,189,184,146,0.016454591224630444
4231,022,131,029,0.01744890182118075
4232,071,032,163,0.02266218783689511
4233,156,025,081,0.005405768734404015
4234,068,022,065,0.029876828852998805
4235,136,069,147,0.009588257683218693
4236,157,125,134,0.017119804333511568
4237,074,163,181,0.025643692998683965
4238,072,099,045,0.07420163909762356
4239,077,104,171,0.001340289699910735
4240,173,097,058,0.031963368755992594
4241,152,161,102,0.018197386003413696
4242,003,080,102,0.03623653625885781
4243,055,138,075,0.014647865369100788
4244,150,077,070,0.02139814183494726
4245,041,069,163,0.023130551641861397
4246,124,065,134,0.029837741418986652
4247,081,066,006,0.014722611158062393
4248,116,182,125,0.02027506788781286
4249,182,148,053,0.030445738241773657
4250,040,011,099,0.013865329306520735
4251,189,118,160,0.018380206698520696
4252,106,150,116,0.029616006609873513
4253,085,014,107,0.004892277308711113
4254,195,127,156,0.021470092565486487
4255,041,132,144,0.004852367028716831
4256,107,018,005,0.017619972668696304
4257,031,165,188,0.011908079665701954
4258,160,039,065,0.030543259576610526
4259,189,082,125,0.009421935173588247
4260,159,118,003,0.03112916721810166
4261,072,022,017,0.062426084968509765
4262,027,114,018,0.011498655967024263
4263,079,070,183,0.0017322233125637299
4264,127,144,119,0.01926797099437394
4265,059,123,066,0.012602845965991372
4266,143,089,144,0.01768913082894652
4267,185,077,061,0.010784971760956164
4268,175,001,016,0.0175564137042441
4269,148,147,099,0.007662139263261647
4270,007,041,088,0.020465438814448955
4271,056,110,148,0.028090623685960603
4272,105,109,194,0.012515038166684533
4273,148,137,094,0.01833253955596703
4274,156,054,195,0.01690924308114694
4275,134,189,011,0.01038330301713497
4276,075,117,187,0.019911835195789318
4277,163,125,171,0.023033754021227537
4278,026,051,132,0.001424359778654516
4279,016,096,168,0.00731165095356201
4280,050,058,194,0.024980552411397294
4281,005,098,127,0.023781518818683067
4282,131,053,153,0.02414910516560398
4283,001,006,122,0.026306297891549146
4284,091,106,121,0.04872108597420921
4285,017,171,052,0.008938363965894869
4286,004,151,159,0.03627487729478629
4287,187,056,001,0.033820469245268714
4288,119,166,196,0.016425832477223512
4289,031,105,088,0.0223406698642874
4290,137,077,032,0.007951382559771014
4291,108,008,171,0.0006754278164430305
4292,146,190,055,0.022364774940016097
4293,085,132,192,0.006421711865477131
4294,063,075,056,0.024060126645997104
4295,142,049,155,0.0126096464146368
4296,021,026,156,0.021171057547192063
4297,099,184,138,0.007251167853504326
4298,081,080,164,0.017502604084923656
4299,120,088,131,0.02595095596362451
4300,183,175,051,0.0012245042170510034
4301,138,123,140,0.009127771850798716
4302,064,091,140,0.026154879306460543
4303,088,006,108,0.02398011696291724
4304,124,031,088,0.02016166383035689
4305,061,050,161,0.019264622585748903
4306,056,025,088,0.03289740611106318
4307,000,125,107,0.0027466444608358342
4308,079,142,118,0.012980435503921361
4309,160,188,167,0.025582186050102762
4310,088,006,188,0.02589832895887112
4311,167,173,041,0.028100079754651563
4312,067,171,070,0.0013680713777177722
4313,142,116,075,0.022867248781081928
4314,173,089,081,0.016451464147929307
4315,193,027,073,0.030474892206064474
4316,163,006,178,0.03338263479865533
4317,144,163,177,0.026159427919260847
4318,003,099,136,0.03419001819167089
4319,003,118,029,0.03559543541173904
4320,108,016,029,0.019241598218517786
4321,175,006,061,0.013866421897126613
4322,014,059,073,0.011091761833340597
4323,105,133,061,0.010490331970888
4324,168,075,110,0.017121665967219535
4325,072,175,076,0.05901363146891814
4326,187,143,198,0.018875133515794507
4327,000,181,017,0.011531893918486968
4328,076,127,099,0.02120374988451401
4329,012,185,077,0.009607494944531836
4330,108,117,015,0.013894376164076516
4331,115,024,097,0.04005712787126159
4332,134,107,036,0.005971684504265329
4333,055,190,187,0.012650398314927314
4334,044,029,078,0.026279388226690736
4335,174,038,106,0.021052029820245677
4336,199,077,185,0.011785275821963426
4337,146,171,006,0.02102974696404114
4338,113,029,148,0.017329871037167766
4339,194,132,016,0.0012261682453792444
4340,085,042,037,0.011743386439910353
4341,173,171,038,0.019741200568759498
4342,026,166,183,0.002234422598145769
4343,187,033,132,0.01820023182439945
4344,107,104,039,0.003960185904859914
4345,150,101,156,0.04775412165750603
4346,133,170,102,0.020344517846609178
4347,131,104,068,0.0017986116125295881
4348,032,073,168,0.014483769198931018
4349,014,090,031,0.0044778157493795545
4350,023,138,160,0.03742861924369356
4351,046,083,000,0.002589896868317454
4352,123,012,191,0.0152657880846514
4353,052,159,034,0.01610209406965557
4354,108,122,183,0.0011256218103044002
4355,147,023,057,0.036895216994271895
4356,004,067,019,0.0313830074983642
4357,114,113,121,0.03126508612067003
4358,192,152,062,0.020595679300621228
4359,142,196,037,0.00955444969096253
4360,158,189,181,0.019030965729687876
4361,073,114,004,0.026829293841320045
4362,104,087,006,0.027222343405577054
4363,172,074,125,0.014925656708441148
4364,091,064,026,0.021384244282324216
4365,163,133,155,0.033518286311126744
4366,196,177,039,0.014252987584290833
4367,068,131,148,0.0019863763887049135
4368,168,163,083,0.025508963702904675
4369,089,054,070,0.017737123249424114
4370,131,134,063,0.0061961981643493536
4371,080,117,040,0.023057049505184612
4372,036,144,150,0.020969304505768505
4373,060,199,059,0.01075449602516343
4374,115,153,091,0.03567948994455972
4375,044,087,138,0.024987488796317292
4376,008,148,105,0.00684874343178099
4377,195,133,192,0.01457721879268803
4378,110,104,062,0.017872919456575986
4379,024,012,195,0.029886854842250732
4380,107,181,092,0.00800248980622087
4381,060,024,089,0.031544561377972125
4382,098,085,090,0.01134724672924703
4383,140,016,170,0.01952083710882968
4384,137,155,169,0.015441487637924745
4385,022,184,001,0.020308128007175852
4386,176,188,153,0.018511905554191133
4387,117,060,176,0.021571779356019838
4388,007,115,169,0.01214364967151138
4389,040,007,141,0.021989885157092437
4390,042,088,187,0.029227165552833
4391,081,141,074,0.014520232336198036
4392,121,108,011,0.027894524465536752
4393,123,099,169,0.01457357581641816
4394,059,064,144,0.0068302923860579234
4395,052,017,108,0.008838950754952779
4396,022,044,032,0.016109507849838223
4397,037,118,041,0.01207438408062711
4398,033,054,000,0.014245111588741088
4399,165,187,152,0.015375850747013309
4400,158,011,016,0.01775482958976371
4401,171,054,016,0.007719831810071076
4402,109,060,072,0.0625245457524728
4403,171,070,121,0.028890015249218637
4404,158,072,006,0.07171469581180945
4405,157,166,031,0.019556250949413934
4406,106,193,169,0.02743712046681679
4407,050,049,177,0.011081761965193282
4408,035,194,025,0.008189178829258736
4409,116,118,023,0.04760933913371812
4410,163,015,048,0.0398877447979592
4411,117,082,054,0.025707546486740784
4412,148,011,175,0.00410440452976768
4413,043,057,034,0.030480380857743627
4414,156,175,072,0.062305509730559705
4415,077,052,165,0.009194703605816312
4416,173,048,198,0.03674040023667691
4417,146,171,167,0.029235479427668687
4418,147,168,184,0.006919868540969931
4419,063,176,192,0.015112868294390736
4420,068,031,029,0.01733442617844272
4421,059,069,082,0.0065045544538084865
4422,103,001,026,0.026686204625818166
4423,003,034,138,0.03753517654686511
4424,025,122,178,0.010482443594629132
4425,190,133,091,0.024383042328452675
4426,161,163,092,0.031492609509635394
4427,076,116,077,0.016841369956886565
4428,167,055,021,0.043231466393253704
4429,199,144,015,0.011843043860684688
4430,073,064,173,0.011608018579020607
4431,085,055,176,0.024962080514127738
4432,090,131,117,0.010582045469067047
4433,008,023,141,0.04484927600990851
4434,080,096,069,0.017602123424199312
4435,194,155,153,0.009099915276290282
4436,109,099,083,0.016189463831303375
4437,082,003,008,0.029829998839014937
4438,089,042,144,0.01956712549222983
4439,143,109,038,0.025868285358476073
4440,073,172,071,0.01592981941055871
4441,076,136,153,0.010335599613994884
4442,089,094,151,0.03411716619977234
4443,027,115,060,0.005281611400421271
4444,079,123,043,0.026620233725049958
4445,161,132,000,0.01576747995330363
4446,084,092,115,0.010083501954634477
4447,101,157,027,0.04008298923800735
4448,017,043,033,0.02958137318645604
4449,097,168,092,0.020620412705264157
4450,146,192,005,0.027057652988174308
4451,046,011,007,0.00591382256703854
4452,164,161,151,0.02881034589828735
4453,155,181,150,0.030993217295933295
4454,074,117,159,0.014468910005275837
4455,079,198,120,0.018064102467265863
4456,017,167,070,0.026748902598083713
4457,144,183,155,0.009258097212005212
4458,007,069,081,0.006291550689413783
4459,045,106,123,0.03448911313004044
4460,003,146,012,0.033279677075627845
4461,147,115,196,0.013959065731657505
4462,066,116,008,0.021028722104123543
4463,012,143,120,0.026505893398679037
4464,188,142,043,0.02063483704624136
4465,021,033,088,0.03545905229636537
4466,125,132,072,0.06215955653737082
4467,029,120,102,0.02683440538185977
4468,169,132,019,0.018870909103358313
4469,042,007,142,0.01153348566776402
4470,199,168,190,0.014204762700389062
4471,045,101,077,0.05284809837928495
4472,058,097,185,0.031196964234662783
4473,191,121,085,0.03288127510068439
4474,016,190,127,0.015718950783919716
4475,158,176,191,0.030735753979448277
4476,127,055,138,0.022829716952438073
4477,085,087,084,0.025312394152432693
4478,040,151,014,0.023534421681686846
4479,097,000,011,0.013387438356365688
4480,119,022,021,0.027813432601604515
4481,047,187,045,0.053023834707231376
4482,174,016,103,0.01102558122278785
4483,050,151,160,0.02062797812268613
4484,022,067,060,0.0034530917399349104
4485,013,199,004,0.0445153819295494
4486,092,022,084,0.0090710488971254
4487,098,073,187,0.025158222451989398
4488,085,092,029,0.025563376636678736
4489,043,114,008,0.024721307155102568
4490,050,114,084,0.006904577290131275
4491,151,029,194,0.02652597434312587
4492,056,199,167,0.03396483873468825
4493,152,066,015,0.008776509719605863
4494,007,118,059,0.016515668777497328
4495,069,089,076,0.014215444303326219
4496,144,108,058,0.02622542582750409
4497,102,033,013,0.035660718324987295
4498,183,062,127,0.01962956369057489
4499,103,153,165,0.01752774157207515
4500,036,065,024,0.04458879753828382
4501,077,132,134,0.008254807896384553
4502,167,155,004,0.04630128987006876
4503,087,082,085,0.028362720147393383
4504,107,018,016,0.0051725692700941295
4505,034,140,097,0.024629752522132176
4506,037,152,048,0.02890448564662873
4507,159,183,027,0.0005634681321351476
4508,115,158,082,0.023071451828989287
4509,191,188,175,0.0077256918393432406
4510,045,151,190,0.04141886078742962
4511,184,022,164,0.006679462672530945
4512,065,040,048,0.04911636807537878
4513,072,090,049,0.06214881404980266
4514,076,084,176,0.013551013033505033
4515,169,133,058,0.027488756872873887
4516,056,148,068,0.020577628904336787
4517,108,105,123,0.010033632237745893
4518,060,082,198,0.011052363922068542
4519,119,088,160,0.02418434040618167
4520,082,138,040,0.010720031115634132
4521,040,081,048,0.028780468440179785
4522,160,080,033,0.022764751789645987
4523,131,181,161,0.01699190775842352
4524,158,005,012,0.030244729347619237
4525,090,191,066,0.01602404138128133
4526,137,081,075,0.011188664054024966
4527,051,066,147,0.005895791555655228
4528,017,148,001,0.022471505606266873
4529,015,079,132,0.004653145694804572
4530,003,156,008,0.03238110114098869
4531,187,040,118,0.02156737835451472
4532,087,193,194,0.04443544016977541
4533,090,181,026,0.006904790183311804
4534,193,021,166,0.04558799106725142
4535,169,115,039,0.012530002751563574
4536,189,069,057,0.009648372539156957
4537,074,083,082,0.0029347668755195233
4538,026,114,077,0.007250360654936228
4539,160,080,087,0.031418115998358864
4540,194,082,137,0.00999844831887331
4541,130,057,045,0.03630077801722309
4542,195,089,004,0.029872705089289853
4543,073,176,085,0.024687364249511456
4544,048,123,102,0.030341463805816704
4545,097,060,084,0.013042204441183425
4546,136,103,059,0.01589416160143997
4547,121,099,058,0.04364382396229405
4548,109,046,185,0.014530105874246302
4549,176,034,085,0.030758906954266862
4550,091,066,006,0.04337298642978227
4551,103,194,193,0.029229380434474317
4552,041,082,016,0.0020000318169151043
4553,052,051,062,0.015007014621114312
4554,102,131,054,0.010891923623682631
4555,116,053,068,0.03418994170132594
4556,147,056,080,0.026491154541774975
4557,081,038,049,0.019206265041302184
