,num_topics,evidence_r2,2,3,4,5,6,7
557,6,0.14306661866948078,147,017,171,049,166,163
558,6,0.06165961749878279,163,087,151,049,136,144
559,6,0.06093721463857926,110,054,172,168,102,115
560,6,0.0791553333235201,169,108,105,114,080,185
561,6,0.1805030232559971,036,054,053,065,125,120
562,6,0.1354634383285619,041,164,187,190,066,006
563,6,0.04031550944874196,106,160,046,008,050,107
564,6,0.1317545115602471,044,178,089,088,016,171
565,6,0.04579112603641011,122,096,071,052,155,077
566,6,0.0434310553042313,004,181,050,098,027,071
567,6,0.05421788020201446,070,193,148,161,191,017
568,6,0.06595367855541567,143,175,088,165,189,169
569,6,0.10099754758550317,084,069,022,066,159,109
570,6,0.16686451050203066,019,101,178,092,176,091
571,6,0.01613653426170325,196,040,158,184,037,103
572,6,0.07932953409513055,118,080,130,070,108,143
573,6,0.2145941635065005,008,024,044,157,110,074
574,6,0.0682095581199651,017,193,050,137,004,014
575,6,0.03255201533883789,088,142,104,147,143,177
576,6,0.07516051343900598,172,127,124,096,066,017
577,6,0.07459634176397589,152,059,025,049,122,089
578,6,0.11921907692891198,094,164,097,188,118,182
579,6,0.04858645965858133,116,183,194,137,133,193
580,6,0.019812905770602796,104,059,037,181,167,194
581,6,0.04812203692783046,046,069,004,074,124,039
582,6,0.018490422892629588,071,189,067,014,153,142
583,6,0.02667825344739494,096,109,113,014,006,045
584,6,0.1885783788475347,102,040,046,157,113,029
585,6,0.22563871702303195,118,177,168,016,048,157
586,6,0.13789246327276827,070,116,166,088,083,091
587,6,0.05286857460142691,103,137,043,033,071,138
588,6,0.09099138329400469,113,153,160,011,171,122
589,6,0.02082425390423248,117,160,004,178,074,006
590,6,0.09579448892498643,142,113,116,169,158,003
591,6,0.05865228647036791,084,079,089,113,131,061
592,6,0.07734520860660654,140,094,066,072,165,033
593,6,0.04813816397829396,192,136,199,049,193,039
594,6,0.1299682709589005,163,122,184,175,006,091
595,6,0.0850194688052257,130,025,106,055,125,071
596,6,0.038156960509735605,090,027,080,092,143,169
597,6,0.17817915807306606,043,163,152,160,120,133
598,6,0.038128968163322674,096,042,098,191,085,161
599,6,0.08336129932653824,085,119,034,063,013,113
600,6,0.12022745720921202,021,170,140,083,173,088
601,6,0.19927505361156017,071,105,120,181,024,116
602,6,0.015413582059594644,061,014,001,129,075,007
603,6,0.02585517924934977,143,007,104,054,087,130
604,6,0.03185976501450638,033,035,048,018,121,076
605,6,0.21332330650689635,184,059,157,023,125,192
606,6,0.09329689000709995,163,189,110,034,144,014
607,6,0.01759002516301611,084,015,040,074,070,140
608,6,0.10167415241885258,059,148,171,001,042,041
609,6,0.036968049811873516,131,040,031,155,083,007
610,6,0.049944375824642506,098,049,148,104,188,110
611,6,0.07592194459110668,035,190,142,182,023,196
612,6,0.1296113331593446,164,075,016,062,023,039
613,6,0.06056571603565175,141,199,147,159,167,025
614,6,0.037826422779783764,085,004,190,041,113,082
615,6,0.05843920934016944,121,059,071,004,073,175
616,6,0.10194580408175591,133,142,088,173,069,078
617,6,0.10467208075679069,116,183,057,187,148,037
618,6,0.02881526404386614,006,137,070,082,039,046
619,6,0.05644629051502725,067,138,008,133,017,069
620,6,0.08901926388413317,133,130,023,105,045,109
621,6,0.11282376282702034,047,110,075,052,023,149
622,6,0.04577304589671427,045,012,108,117,148,161
623,6,0.039488198185479106,069,071,018,064,103,088
624,6,0.18119239598010617,141,073,187,072,136,011
625,6,0.08048291214166992,125,023,048,050,078,066
626,6,0.08344953170362246,181,079,144,072,174,097
627,6,0.11297346760901483,099,191,108,073,087,164
628,6,0.04797808940546544,031,026,040,089,068,152
629,6,0.01459381435250695,005,067,068,198,142,058
630,6,0.0852506994561254,151,183,038,071,072,070
631,6,0.084993583071997,072,102,132,198,183,153
632,6,0.08087767909105148,076,134,077,014,106,099
633,6,0.06512848870717025,192,146,198,008,150,087
634,6,0.10425087793648069,101,103,062,007,176,104
635,6,0.12237652881463557,089,187,052,106,027,082
636,6,0.1118236177887143,081,163,034,164,147,106
637,6,0.10263621416314939,124,189,109,013,158,134
638,6,0.055761795950434845,167,188,193,114,036,062
639,6,0.06269507799982976,130,069,107,004,195,106
640,6,0.019644299840754886,196,076,177,172,189,036
641,6,0.03376268952020034,124,014,130,107,039,140
642,6,0.06966251846652294,150,174,169,133,182,034
643,6,0.013419785720884203,099,190,039,124,075,178
644,6,0.033833068037239955,147,049,043,066,194,143
645,6,0.18454503687859292,169,083,018,005,199,157
646,6,0.09379455851143936,105,042,181,052,017,110
647,6,0.18248300822259522,146,117,167,021,120,183
648,6,0.0436090198282687,159,191,039,110,143,198
649,6,0.10282555329653698,143,137,016,088,024,108
650,6,0.028309427747980842,032,125,188,104,155,011
651,6,0.15354554853723734,007,190,024,173,043,117
652,6,0.009736348882686152,068,084,074,005,104,054
653,6,0.0890830510453614,065,055,104,026,050,156
654,6,0.08166650675360465,098,178,017,058,024,066
655,6,0.07354090970413252,053,061,106,178,069,071
656,6,0.1213153181868929,164,014,053,149,121,150
657,6,0.09294726425395161,088,146,156,016,047,051
658,6,0.039746244235872696,029,060,096,040,011,129
659,6,0.1114574572868362,007,003,029,118,035,092
660,6,0.0499202256360618,184,108,031,063,001,185
661,6,0.023385040320077377,175,014,196,082,156,005
662,6,0.11487629410139744,021,050,045,065,036,022
663,6,0.013296986284110246,049,159,036,080,174,064
664,6,0.10503930105809434,047,155,172,184,107,146
665,6,0.09848175147670002,170,127,097,035,072,125
666,6,0.08232149498969477,191,062,096,072,012,132
667,6,0.08377387177339934,065,076,043,161,182,036
668,6,0.029315909490752023,160,062,176,165,174,169
669,6,0.10550443881291438,159,102,138,040,192,171
670,6,0.05625323027748663,035,181,034,130,006,198
671,6,0.08965460766086175,003,014,110,167,104,054
672,6,0.04108236884996619,021,088,033,013,097,121
673,6,0.018890498114651155,148,122,198,138,193,076
674,6,0.11101317796158372,073,046,003,033,155,198
675,6,0.10707225971419287,130,091,160,103,029,067
676,6,0.04768720315127262,004,040,098,035,156,199
677,6,0.12591025653106536,092,049,023,153,072,082
678,6,0.04592523613212329,096,031,099,108,142,113
679,6,0.12321419020475965,173,150,000,011,161,049
680,6,0.10822634359359673,184,052,178,146,132,123
681,6,0.05728334563279003,052,168,097,037,140,092
682,6,0.03674227979449729,168,144,062,012,147,170
683,6,0.040075091958765574,007,029,018,006,035,192
684,6,0.03015918916990623,159,069,169,064,199,185
685,6,0.13639201201961315,101,096,198,073,065,075
686,6,0.10505479066227552,000,052,041,194,199,053
687,6,0.12958958752468108,188,040,065,171,046,103
688,6,0.08297539460320225,078,073,094,023,160,152
689,6,0.10475833294969561,187,016,170,057,099,044
690,6,0.0500587515035682,161,085,031,025,046,167
691,6,0.07230507621395765,116,039,136,155,191,060
692,6,0.1064251207960536,071,102,016,114,049,171
693,6,0.039368571901424176,040,001,156,048,067,191
694,6,0.10023697353351335,131,047,039,124,164,147
695,6,0.07322645666085359,168,104,048,097,034,132
696,6,0.07383985213306021,081,163,032,040,024,019
697,6,0.028157386584305888,036,107,039,161,064,073
698,6,0.08837950485352619,176,000,175,063,187,182
699,6,0.03422671322185278,138,155,062,198,174,117
700,6,0.06559106506314605,113,124,177,146,097,021
701,6,0.017815141217683017,057,155,000,041,177,122
702,6,0.09285439134891738,187,153,039,001,011,015
703,6,0.07813798604634492,042,065,198,008,073,077
704,6,0.04553784687929652,192,005,092,044,194,142
705,6,0.02360123963346139,185,033,016,059,133,178
706,6,0.09905253237700984,176,122,076,079,003,175
707,6,0.05019763642407227,117,016,114,060,036,048
708,6,0.0246389854833432,042,094,056,036,083,014
709,6,0.08461289313483056,123,056,036,025,079,052
710,6,0.19850272980143313,155,063,188,192,157,078
711,6,0.1316780924687062,102,101,089,194,159,018
712,6,0.021735054369919515,054,071,142,129,131,123
713,6,0.09132353330447274,165,024,066,035,089,018
714,6,0.03921430233626866,163,198,048,087,138,001
715,6,0.1515964718863292,131,181,023,046,091,108
716,6,0.03834492528056832,137,110,185,058,049,026
717,6,0.11816622452145431,065,054,183,022,077,036
718,6,0.03616587372115532,130,077,056,045,136,149
719,6,0.1236409620838973,188,155,053,034,119,031
720,6,0.03983444637539524,082,051,081,124,158,174
721,6,0.04042899712726633,090,099,143,059,108,077
722,6,0.04802656487102852,174,029,061,057,035,052
723,6,0.05825697407822916,199,133,052,115,178,070
724,6,0.13891952000944374,189,148,071,164,171,099
725,6,0.09887496576243682,164,192,109,155,046,174
726,6,0.1041844949709384,187,054,081,185,083,160
727,6,0.1260851928337423,189,050,089,034,046,004
728,6,0.09487054213886692,017,057,078,123,055,076
729,6,0.030421789301329438,188,014,019,031,071,092
730,6,0.23393425479338503,150,171,055,157,071,170
731,6,0.0631878726887809,116,150,045,153,014,098
732,6,0.05463712354176198,044,017,087,067,176,147
733,6,0.08545671213004191,034,155,029,131,160,055
734,6,0.03505016318856924,068,160,163,001,012,044
735,6,0.12648227241861665,130,082,003,115,127,063
736,6,0.21198621340626633,140,089,084,120,134,101
737,6,0.05175966271835897,175,098,103,029,046,064
738,6,0.10396578822462454,045,060,091,147,143,054
739,6,0.09027199573984213,166,023,008,193,143,016
740,6,0.06708010473930182,141,079,137,054,011,185
741,6,0.12779263316289113,178,164,130,034,127,029
742,6,0.0992129116128676,055,123,115,102,029,141
743,6,0.06163295831081128,155,170,034,199,071,129
744,6,0.04462958897861413,158,048,122,046,051,077
745,6,0.03408643630669883,163,001,029,150,014,178
746,6,0.22889497005936588,123,120,127,143,138,072
747,6,0.13012323992887076,017,104,134,041,052,039
748,6,0.00970344891337338,068,156,026,015,117,050
749,6,0.12741090057125037,149,101,017,153,159,018
750,6,0.03768015042512318,074,160,067,090,110,001
751,6,0.06532403582354163,046,119,188,170,158,019
752,6,0.03768075249030978,194,074,004,078,175,015
753,6,0.03406244811490733,121,099,007,155,019,142
754,6,0.05776416319719391,012,075,124,107,052,005
755,6,0.037193016794517586,069,098,064,078,051,106
756,6,0.09623272003338679,037,065,191,199,127,045
757,6,0.09921407336745314,099,017,064,123,174,164
758,6,0.08015257562314082,008,064,072,075,174,158
759,6,0.027377600408290736,129,038,027,019,191,063
760,6,0.1061897661484057,192,171,122,058,061,132
761,6,0.0704942143868984,198,192,099,008,062,108
762,6,0.04637524613616861,058,080,184,119,165,191
763,6,0.12838232876280942,091,092,066,000,114,006
764,6,0.04033883476565947,174,196,047,026,092,148
765,6,0.20853762705541035,157,062,121,037,022,098
766,6,0.11221664521648722,099,047,024,058,114,089
767,6,0.12658391893203524,194,064,052,160,140,091
768,6,0.11223388433691805,023,193,147,165,016,072
769,6,0.061275202884988667,058,090,160,012,176,024
770,6,0.12983768983467714,123,034,053,106,137,119
771,6,0.18276781330751657,163,121,057,011,091,003
772,6,0.1772153042954434,158,152,120,006,153,146
773,6,0.048846966347901755,143,169,153,083,144,056
774,6,0.06961800292390741,042,159,160,055,189,108
775,6,0.039407715683930866,132,167,149,064,199,175
776,6,0.09253874284321495,062,090,155,171,082,103
777,6,0.04384973672829895,031,040,147,150,092,056
778,6,0.07928703826241756,076,168,003,032,077,021
779,6,0.02209446420963157,155,068,122,085,196,133
780,6,0.09489609800701326,114,140,170,064,191,053
781,6,0.07973027743617789,064,075,069,051,044,055
782,6,0.08069156945574985,085,001,140,175,057,146
783,6,0.027211126774421057,161,199,104,061,004,077
784,6,0.04335378642015575,001,159,079,082,037,007
785,6,0.01882784919597469,177,178,027,015,189,172
786,6,0.10675927926023665,134,198,136,193,117,041
787,6,0.07626597242409228,129,103,034,092,192,132
788,6,0.0345789976581613,105,148,109,064,098,029
789,6,0.061969186978747426,088,103,189,060,098,169
790,6,0.13272971158374858,134,043,168,185,005,116
791,6,0.04154397336153748,138,178,059,113,025,094
792,6,0.11326104089077083,036,192,011,091,188,156
793,6,0.06114748512610313,089,188,061,085,159,185
794,6,0.16077630129472875,192,148,003,122,173,141
795,6,0.041820205467834826,054,117,114,046,131,152
796,6,0.0823123056095395,063,053,148,027,056,160
797,6,0.12825999535918486,177,055,164,011,185,166
798,6,0.04771913753275292,177,061,099,034,199,013
799,6,0.033827343276333965,178,046,147,012,133,098
800,6,0.05884017903980021,159,099,006,199,181,065
801,6,0.10585562919225355,103,079,158,110,195,003
802,6,0.059547794204955706,004,190,115,025,167,027
803,6,0.13324302261835086,003,088,146,106,178,019
804,6,0.024964914480521072,066,056,039,191,004,057
805,6,0.14455847440018255,034,047,091,184,138,057
806,6,0.1129661758203554,119,101,168,099,104,014
807,6,0.02385275226484873,177,033,083,038,054,015
808,6,0.022417930278524234,073,115,066,160,121,195
809,6,0.01162101519189429,035,042,068,032,045,181
810,6,0.05695140668236187,057,107,061,062,119,067
811,6,0.06288612932801096,106,132,036,089,142,183
812,6,0.04466198694245627,152,133,125,034,174,104
813,6,0.0809825163155099,103,064,149,018,063,003
814,6,0.029273194831663574,032,080,165,085,008,166
815,6,0.03901985841123157,054,175,097,082,060,147
816,6,0.17545355153075737,131,144,059,011,000,120
817,6,0.04147123593433477,088,191,082,007,036,056
818,6,0.12420000710250301,183,165,193,178,101,150
819,6,0.04535275477735434,130,104,074,185,109,155
820,6,0.02795665324275709,027,166,046,001,142,006
821,6,0.03714909132888822,004,158,137,012,085,064
822,6,0.06004606219017583,198,017,166,169,152,177
823,6,0.05063315795646561,046,026,066,109,004,006
824,6,0.05865736888077555,039,199,083,099,127,048
825,6,0.045039786162728745,122,152,082,032,103,043
826,6,0.08058457888185644,092,079,008,025,107,151
827,6,0.019428704690980014,050,194,029,069,148,153
828,6,0.08955793571599158,027,169,189,114,052,191
829,6,0.07182875831401947,169,143,140,056,114,141
830,6,0.05423103686332553,040,137,061,146,115,184
831,6,0.03511784348666758,007,189,038,144,077,071
832,6,0.11858584297823971,055,003,013,059,074,015
833,6,0.0610585390218541,048,166,140,088,014,073
834,6,0.11612892850982892,123,062,164,150,092,063
835,6,0.04212136454639426,150,070,008,148,168,152
836,6,0.09902354344960107,057,125,053,109,094,008
837,6,0.2274432965427643,003,137,181,025,157,026
838,6,0.1734711831589809,067,034,157,096,134,167
839,6,0.06200115155046648,169,033,063,142,109,048
840,6,0.05768507050333527,144,068,195,109,127,064
841,6,0.07262607354429584,055,129,098,050,035,051
842,6,0.0893366595351529,044,015,007,119,004,138
843,6,0.10616934357971852,101,006,044,183,113,153
844,6,0.0855723084881479,033,072,174,087,094,007
845,6,0.06615966870587242,141,011,122,161,148,107
846,6,0.21382323995245023,021,182,023,090,157,073
847,6,0.08673347059003356,119,021,018,077,024,005
848,6,0.06285550812490692,198,008,108,032,048,103
849,6,0.07777625804505917,075,039,155,001,170,146
850,6,0.21217206141761058,120,008,118,134,138,171
851,6,0.05551454002694045,066,142,174,011,050,116
852,6,0.2079195001077624,065,157,027,176,151,143
853,6,0.05278280962748316,151,183,175,161,195,153
854,6,0.14194482051652757,113,152,103,187,101,129
855,6,0.032442883778253884,122,066,021,105,184,110
856,6,0.07926689432157619,106,164,085,007,133,078
857,6,0.09540467210097636,155,092,119,113,072,152
858,6,0.04139880853678213,190,122,119,152,057,029
859,6,0.11283972120527808,151,165,118,005,014,023
860,6,0.05997579039735901,004,102,174,058,094,172
861,6,0.0649438210729687,025,099,077,156,067,127
862,6,0.0430405817003936,110,012,085,159,078,037
863,6,0.029876248528067695,198,152,025,140,016,005
864,6,0.047641937612313834,062,080,007,027,044,060
865,6,0.11235799786402867,108,168,017,147,043,132
866,6,0.04009603179009169,014,155,090,105,183,163
867,6,0.2065459072384107,157,140,017,164,033,161
868,6,0.14130124662654775,003,115,187,176,117,062
869,6,0.1193422051501849,173,184,125,108,181,144
870,6,0.021914345232450838,076,064,198,122,133,085
871,6,0.10786185848932617,098,173,129,013,060,161
872,6,0.05909425469301921,042,153,034,132,079,104
873,6,0.023537184983336457,172,059,090,050,070,198
874,6,0.18196659491779754,054,117,157,083,097,178
875,6,0.08861496272392178,131,039,118,034,193,174
876,6,0.08688430371484701,001,106,156,184,003,007
877,6,0.12295385055750663,053,191,109,059,155,065
878,6,0.04324823103227249,140,060,090,116,158,194
879,6,0.10441041375182214,109,074,187,161,039,058
880,6,0.06972243000672285,024,131,125,056,014,155
881,6,0.014468528147418946,190,084,113,070,057,090
882,6,0.12433020302571085,133,000,038,019,164,101
883,6,0.02800395479047013,199,085,168,184,077,051
884,6,0.029113821952518437,060,190,103,033,142,153
885,6,0.04248365033964152,158,079,015,196,114,026
886,6,0.04395320349027021,199,172,138,175,123,103
887,6,0.19642574217933217,091,120,042,158,119,116
888,6,0.0754058265745533,131,070,130,053,160,075
889,6,0.17495527729255822,189,192,035,120,075,163
890,6,0.022428151104469718,026,155,036,029,008,194
891,6,0.019712602916062916,066,077,176,083,045,196
892,6,0.043025081426385836,125,102,046,087,077,081
893,6,0.18840583715694426,157,136,184,104,031,001
894,6,0.01284713578878538,090,185,084,013,021,131
895,6,0.08330414340425318,192,041,055,141,159,078
896,6,0.009293474656237977,042,121,087,006,131,160
897,6,0.06443420923192134,125,039,024,001,050,166
898,6,0.01309516199636196,184,040,087,167,012,115
899,6,0.06786302347191064,024,147,193,195,080,161
900,6,0.020965887769720082,195,096,117,182,068,129
901,6,0.024217826190176428,106,129,031,192,037,026
